date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d,future_return_60d,direction_up_60d
2021-03-16,300308,0.2866666666666667,0.010160427807486494,1.0,0.6666666666666666,0.4763544455057527,0,1,,,,,,
2021-03-17,300308,0.30333333333333334,0.008205399682371661,1.0,0.6666666666666666,0.48351725730766854,0,1,,,,,,
2021-03-18,300308,0.2544444444444445,-0.03360462063533731,0.0,0.5555555555555556,0.47685185185185186,0,1,,,,,,
2021-03-19,300308,0.2877777777777778,0.00787829394186379,1.0,0.5555555555555556,0.46938775510204084,0,1,,,,,,
2021-03-22,300308,0.32888888888888895,0.01563342318059302,1.0,0.7777777777777778,0.4889004200642451,0,1,,,,,,
2021-03-23,300308,0.27666666666666667,-0.08678343949044587,0.0,0.5555555555555556,0.47058823529411764,0,1,,,,,,
2021-03-24,300308,0.3377777777777778,0.015983725661145032,1.0,0.7777777777777778,0.47431347928154177,0,1,,,,,,
2021-03-25,300308,0.2933333333333334,0.053775743707093815,1.0,0.5555555555555556,0.46540880503144655,0,1,,,,,,
2021-03-26,300308,0.1855555555555555,-0.019815418023887088,0.0,0.4444444444444444,0.46848588244851763,0,1,,,,,,
2021-03-29,300308,0.2800000000000001,-0.014954306286347308,0.0,0.5555555555555556,0.4727272727272727,0,1,,,,,,
2021-03-30,300308,0.28111111111111114,-0.009277481023334144,0.0,0.5555555555555556,0.4722222222222222,0,1,,,,,,
2021-03-31,300308,0.18777777777777782,0.024404086265607194,1.0,0.3333333333333333,0.45698184596263663,0,1,,,,,,
2021-04-01,300308,0.1688888888888889,0.04764542936288074,1.0,0.2222222222222222,0.459131143469591,0,1,,,,,,
2021-04-02,300308,0.12555555555555553,-0.013484928609201474,0.0,0.3333333333333333,0.4723173147498688,0,1,,,,,,
2021-04-06,300308,0.1388888888888889,-0.013401232913428096,0.0,0.1111111111111111,0.4547986433977944,0,1,,,,,,
2021-04-07,300308,0.16666666666666669,-0.01521325726704692,0.0,0.1111111111111111,0.4499035009780087,0,1,,,,,,
2021-04-08,300308,0.10777777777777776,-0.011310344827586305,0.0,0.1111111111111111,0.44042398350709194,0,1,,,,,,
2021-04-09,300308,0.13777777777777778,-0.039341517857142794,0.0,0.1111111111111111,0.43816055163572903,0,1,,,,,,
2021-04-12,300308,0.15111111111111114,-0.013360441475457452,0.0,0.1111111111111111,0.4364881681427047,0,1,,,,,,
2021-04-13,300308,0.14444444444444443,0.012658227848101333,1.0,0.1111111111111111,0.42989600110222687,0,1,,,,,,
2021-04-14,300308,0.10222222222222223,-0.015988372093023173,0.0,0.1111111111111111,0.43739564406595577,0,1,,,,,,
2021-04-15,300308,0.08111111111111115,0.004431314623338345,1.0,0.1111111111111111,0.43157620539939723,0,1,,,,,,
2021-04-16,300308,0.08111111111111115,0.00941176470588223,1.0,0.1111111111111111,0.434498662708422,0,1,,,,,,
2021-04-19,300308,0.14,-0.02564102564102566,0.0,0.1111111111111111,0.4427317636416579,0,1,,,,,,
2021-04-20,300308,0.14777777777777779,-0.017643540669856406,0.0,0.1111111111111111,0.43495158282228585,0,1,,,,,,
2021-04-21,300308,0.13,0.0237442922374429,1.0,0.1111111111111111,0.43658966883101996,0,1,,,,,,
2021-04-22,300308,0.2633333333333333,-0.030032708890871285,0.0,0.1111111111111111,0.44290430716098556,0,1,,,,,,
2021-04-23,300308,0.25666666666666665,0.015634580012262367,1.0,0.2222222222222222,0.445358134340781,0,1,,,,,,
2021-04-26,300308,0.20111111111111113,-0.01901599758527006,0.0,0.1111111111111111,0.4405386536851013,0,1,,,,,,
2021-04-27,300308,0.24888888888888888,-0.0012307692307692575,0.0,0.2222222222222222,0.44170698568983474,0,1,,,,,,
2021-04-28,300308,0.24,0.059457794208256365,1.0,0.2222222222222222,0.43905520808440407,0,1,,,,,,
2021-04-29,300308,0.25,-0.005234079674323988,0.0,0.2222222222222222,0.43851269928157394,0,1,,,,,,
2021-04-30,300308,0.19555555555555557,0.007307804735457557,1.0,0.1111111111111111,0.4219563239663744,0,1,,,,,,
2021-05-06,300308,0.21666666666666667,-0.020893789901334947,0.0,0.1111111111111111,0.42588398747804584,0,1,,,,,,
2021-05-07,300308,0.24888888888888894,-0.058684054534676955,0.0,0.1111111111111111,0.4219826095548641,0,1,,,,,,
2021-05-10,300308,0.18777777777777782,0.04093198992443314,1.0,0.1111111111111111,0.41477713554485385,0,1,,,,,,
2021-05-11,300308,0.19444444444444442,-0.006049606775559546,0.0,0.2222222222222222,0.4335315678838903,0,1,,,,,,
2021-05-12,300308,0.26333333333333336,0.04869141813755329,1.0,0.3333333333333333,0.44052682155156186,0,1,,,,,,
2021-05-13,300308,0.3422222222222222,0.015089959373186135,1.0,0.4444444444444444,0.45304316558010105,0,1,,,,,,
2021-05-14,300308,0.29777777777777775,0.021154945683247606,1.0,0.3333333333333333,0.4467149983517098,0,1,,,,,,
2021-05-17,300308,0.2477777777777777,-0.0033594624860022737,0.0,0.2222222222222222,0.4394642471513996,0,1,,,,,,
2021-05-18,300308,0.29888888888888887,-0.0050561797752809445,0.0,0.3333333333333333,0.4534280462678607,0,1,,,,,,
2021-05-19,300308,0.3022222222222222,0.03274985883681536,1.0,0.4444444444444444,0.45899280064607506,0,1,,,,,,
2021-05-20,300308,0.32222222222222213,0.010661563696008791,1.0,0.4444444444444444,0.4617295569898484,0,1,,,,,,
2021-05-21,300308,0.35666666666666663,0.00459832296456586,1.0,0.4444444444444444,0.46030881149228214,0,1,,,,,,
2021-05-24,300308,0.34444444444444444,0.02477113624124927,1.0,0.5555555555555556,0.4713064713064713,0,1,,,,,,
2021-05-25,300308,0.3211111111111111,0.0015764582238571023,1.0,0.5555555555555556,0.47705314009661837,0,1,,,,,,
2021-05-26,300308,0.3422222222222222,0.05718782791185739,1.0,0.4444444444444444,0.4652186687781794,0,1,,,,,,
2021-05-27,300308,0.3677777777777778,-0.004962779156327701,0.0,0.4444444444444444,0.47048061669443497,0,1,,,,,,
2021-05-28,300308,0.3388888888888889,0.027182044887780643,1.0,0.3333333333333333,0.4582390272333917,0,1,,,,,,
2021-05-31,300308,0.3577777777777778,-0.010439427045399463,0.0,0.3333333333333333,0.46389262109306084,0,1,,,,,,
2021-06-01,300308,0.38666666666666666,-0.0014720314033365156,0.0,0.4444444444444444,0.47445245322296253,0,1,,,,,,
2021-06-02,300308,0.35444444444444445,0.001719901719901662,1.0,0.3333333333333333,0.46160613163635245,0,1,,,,,,
2021-06-03,300308,0.37000000000000005,0.014471425067451582,1.0,0.4444444444444444,0.47013292437201626,0,1,,,,,,
2021-06-04,300308,0.3477777777777778,-0.016682785299806602,0.0,0.3333333333333333,0.4602858702858703,0,1,,,,,,
2021-06-07,300308,0.4955555555555556,-0.0213916892058027,0.0,0.8888888888888888,0.5078408153423887,1,1,,,,,,
2021-06-08,300308,0.42666666666666664,-0.003781236670688637,0.0,0.6666666666666666,0.4873231673021372,0,1,,,,,,
2021-06-09,300308,0.4488888888888889,0.00683025550215044,1.0,0.8333333333333334,0.5019313968712251,1,1,,,,,,
2021-06-10,300308,0.5377777777777778,-0.023618090452261264,0.0,1.0,0.5203533063427799,1,1,,,,,,
2021-06-11,300308,0.5377777777777777,0.009006690684508545,1.0,1.0,0.5161625986136197,1,1,,,,,,
2021-06-15,300308,0.5511111111111111,0.020402958428972218,1.0,1.0,0.5154696734906827,1,1,,,,,,
2021-06-16,300308,0.5,0.0169957510622345,1.0,0.8888888888888888,0.5056841594238138,1,1,,,,,,
2021-06-17,300308,0.5688888888888888,-0.021872695994101687,0.0,1.0,0.5191522067505699,1,1,,,,,,
2021-06-18,300308,0.5088888888888888,-0.03266331658291466,0.0,0.8888888888888888,0.5067475624030936,1,1,,,,,,
2021-06-21,300308,0.38000000000000006,-0.024155844155844153,0.0,0.2222222222222222,0.45752282651845977,0,1,,,,,,
