date,symbol,side,price,shares,gross_value,fee,tax,cost_basis,realized_pnl,slippage_rate,close
2025-02-17,600547,BUY,24.787539179999996,100,2478.7539179999994,0.7436261753999998,0.0,0.0,0.0,0.0008,24.39125558
2025-02-17,600489,BUY,12.854103512759998,400,5141.641405103999,1.5424924215311997,0.0,0.0,0.0,0.0008,12.61012725
2025-02-17,600988,BUY,18.727146041039997,200,3745.4292082079996,1.1236287624623997,0.0,0.0,0.0,0.0008,19.0274947
2025-02-17,000878,BUY,12.568531978152,32700,410990.9956855704,123.29729870567111,0.0,0.0,0.0,0.0008,12.38446461
2025-02-24,600547,SELL,24.144061795992002,13300,321116.0218866936,96.33480656600807,321.1160218866936,342861.24193776,-22162.67087951908,0.0008,24.38134849
2025-02-24,600489,SELL,12.23030826972,25500,311872.86087786,93.56185826335799,311.87286087786,335731.83704802,-24264.410889301158,0.0008,12.3472134
2025-02-24,600988,SELL,18.746435644159998,800,14997.148515328,4.4991445545983995,14.997148515328,13025.178773567995,1952.473448690078,0.0008,19.3723742
2025-02-24,000878,SELL,12.26829620504,200,2453.659241008,0.7360977723024,2.4536592410080003,2513.7063956304,-63.236911635710385,0.0008,12.33612556
2025-02-24,000807,SELL,15.26613501384,20500,312955.76778372,93.88673033511598,312.95576778372,290073.84998612397,22475.075299477146,0.0008,15.63389181
2025-02-24,601899,BUY,15.651930785399998,400,6260.772314159999,1.8782316942479995,0.0,0.0,0.0,0.0008,15.727446
2025-02-24,000960,BUY,14.329617380279998,22300,319550.46758024395,95.86514027407317,0.0,0.0,0.0,0.0008,14.27906889
2025-02-24,600111,BUY,23.085906602111997,13800,318585.51110914553,95.57565333274366,0.0,0.0,0.0,0.0008,22.96785224
2025-02-24,000831,BUY,30.224159999999998,10500,317353.68,95.206104,0.0,0.0,0.0,0.0008,30.23
2025-03-03,601899,SELL,15.1284885192,15300,231465.87434376,69.43976230312799,231.46587434376,250257.63479598,-19092.666088866914,0.0008,15.297093
2025-03-03,600547,SELL,23.253137006472,2000,46506.274012944,13.951882203883198,46.506274012944,51558.0814944,-5112.265637672826,0.0008,23.27175441
2025-03-03,600489,SELL,11.831388111359999,3900,46142.41363430399,13.842724090291197,46.14241363430399,51347.22213675599,-5264.793640176591,0.0008,11.7824355
2025-03-03,600988,SELL,18.03753681728,12700,229076.717579456,68.7230152738368,229.076717579456,212911.57610639997,15867.34174020274,0.0008,17.8943192
2025-03-03,000878,SELL,12.036454386992,300,3610.9363160976,1.0832808948292798,3.6109363160976002,3770.5595934456,-164.31749455892714,0.0008,12.19110841
2025-03-03,000960,SELL,13.632877006367998,13300,181317.2641846944,54.39517925540831,181.31726418469438,190583.91115772398,-9502.359416469699,0.0008,13.7806209
2025-03-03,000831,SELL,29.556335999999998,6400,189160.55039999998,56.74816511999999,189.16055039999998,193434.62399999998,-4519.982315519999,0.0008,29.78
2025-03-03,000630,BUY,3.0673380689279997,75900,232810.9594316352,69.84328782949055,0.0,0.0,0.0,0.0008,3.08392272
2025-03-03,000807,BUY,15.675249075119998,11600,181832.889271392,54.54986678141759,0.0,0.0,0.0,0.0008,16.36417809
2025-03-03,000933,BUY,17.200667034,13500,232209.00495899998,69.66270148769999,0.0,0.0,0.0,0.0008,17.59342875
2025-03-03,600111,BUY,22.786866361151997,1800,41016.35945007359,12.304907835022076,0.0,0.0,0.0,0.0008,22.908092
2025-03-03,002460,BUY,36.716583336839996,6300,231314.47502209197,69.39434250662758,0.0,0.0,0.0,0.0008,38.4295038
2025-03-10,601899,SELL,16.12532691,10200,164478.33448199998,49.34350034459999,164.47833448199998,166556.51224883998,-2291.999601666612,0.0008,16.28494875
2025-03-10,600547,SELL,24.10446513868,1300,31335.804680283996,9.400741404085197,31.335804680283996,33413.60281464,-2118.5346804403707,0.0008,24.05441452
2025-03-10,600489,SELL,12.3081463494,2600,32001.18050844,9.600354152531999,32.00118050844,34106.74107199199,-2147.1620982129643,0.0008,12.3277383
2025-03-10,600988,SELL,18.99258107016,8500,161436.93909636,48.431081728908,161.43693909636,145821.25491292798,15405.81616260673,0.0008,18.8008596
2025-03-10,000630,SELL,3.205094231712,75900,243266.6521869408,72.97999565608224,243.2666521869408,232810.9594316352,10139.446107462572,0.0008,3.20766036
2025-03-10,000878,SELL,13.070082492456,700,9149.0577447192,2.74471732341576,9.149057744719201,8797.9723847064,339.19158494466683,0.0008,12.97420102
2025-03-10,002460,SELL,36.717570955175994,6300,231320.69701760876,69.39620910528262,231.32069701760878,231314.47502209197,-294.4949106060958,0.0008,36.44829363
2025-03-10,000807,BUY,17.867860602191996,6200,110780.73573359038,33.23422072007711,0.0,0.0,0.0,0.0008,17.74787841
2025-03-10,000933,BUY,19.01723913,8100,154039.636953,46.2118910859,0.0,0.0,0.0,0.0008,19.55980875
2025-03-10,000960,BUY,14.838245437463998,18700,277475.1896805768,83.24255690417303,0.0,0.0,0.0,0.0008,14.88502527
2025-03-10,600111,BUY,23.205522698496,2100,48731.597666841604,14.61947930005248,0.0,0.0,0.0,0.0008,23.02761248
2025-03-10,000831,BUY,30.564431999999996,9300,284249.2176,85.27476527999998,0.0,0.0,0.0,0.0008,30.38
2025-03-17,000933,SELL,18.608988389999997,21600,401954.14922399994,120.58624476719997,401.95414922399993,386248.641912,15182.966918008751,0.0008,18.6617025
2025-03-17,000960,SELL,15.673902288839999,1000,15673.90228884,4.702170686652,15.673902288839999,14329.617380279999,1323.9088355845088,0.0008,15.72554541
2025-03-17,600111,SELL,23.476937772512,17700,415541.79857346235,124.6625395720387,415.54179857346236,408333.46822606074,6668.126009256113,0.0008,23.406094
2025-03-17,000831,SELL,32.274159999999995,500,16137.079999999998,4.841123999999999,16.137079999999997,15112.079999999998,1004.0217959999991,0.0008,31.98
2025-03-17,603993,BUY,7.50698193492,55800,418889.59196853597,125.66687759056077,0.0,0.0,0.0,0.0008,7.38631647
2025-03-17,000630,BUY,3.3340631183999996,125700,419091.73398287996,125.72752019486397,0.0,0.0,0.0,0.0008,3.31236144
2025-03-17,000878,BUY,13.255495619759998,100,1325.5495619759997,0.39766486859279987,0.0,0.0,0.0,0.0008,13.17722503
2025-03-17,000807,BUY,17.59859251992,800,14078.874015936,4.2236622047807995,0.0,0.0,0.0,0.0008,17.27703594
2025-03-24,603993,SELL,7.380407416823999,600,4428.244450094399,1.3284733350283198,4.428244450094399,4504.189160952,-81.70142864272293,0.0008,7.65386739
2025-03-24,000630,SELL,3.300200885472,101000,333320.28943267197,99.99608682980158,333.320289432672,336740.3749584,-3853.4019019904663,0.0008,3.44561736
2025-03-24,000878,SELL,13.253623931743999,900,11928.261538569599,3.5784784615708793,11.928261538569599,11311.6787803368,601.0760182326576,0.0008,13.78629706
2025-03-24,000960,SELL,15.08796201636,21300,321373.590948468,96.4120772845404,321.373590948468,311985.6033605112,8970.201919723826,0.0008,15.45188769
2025-03-24,000831,SELL,31.17504,10300,321102.912,96.33087359999999,321.102912,313588.67039999994,7096.807814400119,0.0008,31.24
2025-03-24,601899,BUY,17.2866227436,18900,326717.16985403997,98.01515095621198,0.0,0.0,0.0,0.0008,17.65425375
2025-03-24,600988,BUY,20.650154718239996,15800,326272.4445481919,97.88173336445756,0.0,0.0,0.0,0.0008,20.6040867
2025-03-24,000807,BUY,16.723471252535997,600,10034.082751521599,3.010224825456479,0.0,0.0,0.0,0.0008,17.2001637
2025-03-24,601168,BUY,16.605200621664,19600,325461.9321846144,97.63857965538432,0.0,0.0,0.0,0.0008,17.06945997
2025-03-31,000878,SELL,12.693339538127999,24300,308448.15077651036,92.5344452329531,308.4481507765104,305415.3270690936,2631.841111407324,0.0008,12.50047833
2025-03-31,000807,SELL,16.70633643024,19600,327444.194032704,98.23325820981118,327.444194032704,303810.36886888556,23208.147711575904,0.0008,16.66205802
2025-03-31,601168,SELL,16.138926271800003,15600,251767.24984008004,75.53017495202401,251.76724984008004,259041.12969795841,-7601.177282670484,0.0008,15.92712639
2025-03-31,000831,SELL,31.9744,2100,67146.24,20.143871999999998,67.14624,64185.307199999996,2873.642688000007,0.0008,31.67
2025-03-31,601899,BUY,17.687954302199998,3100,54832.65833681999,16.449797501045996,0.0,0.0,0.0,0.0008,17.722719
2025-03-31,603993,BUY,7.315721248679999,400,2926.288499472,0.8778865498415999,0.0,0.0,0.0,0.0008,7.2620964
2025-03-31,600489,BUY,13.52653197552,24000,324636.76741247997,97.39103022374398,0.0,0.0,0.0,0.0008,13.70073285
2025-03-31,600988,BUY,21.43908135504,2400,51453.795252095995,15.436138575628798,0.0,0.0,0.0,0.0008,22.564973
2025-03-31,000630,BUY,3.305485434528,78700,260141.70369735357,78.04251110920606,0.0,0.0,0.0,0.0008,3.26477004
2025-03-31,000960,BUY,15.161028627599999,17100,259253.58953195997,77.77607685958799,0.0,0.0,0.0,0.0008,14.90457225
2025-04-07,603993,SELL,6.215582442888,55600,345586.38382457284,103.67591514737184,345.58638382457286,417311.691307056,-72174.5697814551,0.0008,6.22055889
2025-04-07,600988,SELL,19.7900922504,100,1979.00922504,0.5937027675119999,1.97900922504,2065.0154718239996,-88.57895877655164,0.0008,20.889844
2025-04-07,000630,SELL,2.929284935808,103400,302888.0623625472,90.86641870876416,302.8880623625472,342493.0627218336,-39998.754840357695,0.0008,2.87452056
2025-04-07,000878,SELL,11.089766963295999,6400,70974.5085650944,21.292352569528315,70.9745085650944,80507.3010243336,-9625.059320373824,0.0008,11.07931026
2025-04-07,000807,SELL,14.565236991191998,4800,69913.1375577216,20.973941267316476,69.9131375577216,84863.68281491038,-15041.432336013837,0.0008,14.57689851
2025-04-07,601168,SELL,14.015137133424,4000,56060.548533696,16.818164560108798,56.060548533696,66420.802486656,-10433.132666053803,0.0008,14.02635822
2025-04-07,601899,BUY,15.074404883999998,1800,27133.928791199996,8.140178637359998,0.0,0.0,0.0,0.0008,15.07213575
2025-04-07,600547,BUY,23.7960376128,15100,359320.16795328,107.79605038598399,0.0,0.0,0.0,0.0008,25.12438024
2025-04-07,600489,BUY,11.89906018884,6200,73774.173170808,22.1322519512424,0.0,0.0,0.0,0.0008,12.1719375
2025-04-07,000960,BUY,13.967708954976,3200,44696.668655923204,13.40900059677696,0.0,0.0,0.0,0.0008,13.49718969
2025-04-07,000831,BUY,33.766992,10100,341046.6192,102.31398576,0.0,0.0,0.0,0.0008,32.98
2025-04-14,601899,SELL,16.9951172706,100,1699.51172706,0.509853518118,1.6995117270600002,1728.6622743599999,-31.35991254517785,0.0008,17.24346225
2025-04-14,600547,SELL,29.103543124319998,1300,37834.606061615996,11.350381818484797,37.83460606161599,30934.84889664,6850.572177095895,0.0008,30.6129081
2025-04-14,600489,SELL,13.8162591432,1100,15197.88505752,4.5593655172559995,15.19788505752,14879.185173071999,298.9426338732246,0.0008,14.3336736
2025-04-14,600988,SELL,24.9591461964,2000,49918.292392799995,14.975487717839997,49.9182923928,41300.30943647999,8553.08917620936,0.0008,27.1863583
2025-04-14,000960,SELL,13.52545462308,25700,347604.183813156,104.28125514394678,347.604183813156,384076.78355018876,-36924.48517598986,0.0008,13.60469808
2025-04-14,600111,BUY,24.321939598079997,16600,403744.1973281279,121.12325919843836,0.0,0.0,0.0,0.0008,24.28257752
2025-04-14,000831,BUY,33.706944,1300,43819.0272,13.145708159999998,0.0,0.0,0.0,0.0008,33.93
2025-04-21,600547,SELL,31.806014985864,700,22264.2104901048,6.679263147031439,22.2642104901048,16657.226328959998,5578.040687507666,0.0008,33.4859642
2025-04-21,600988,SELL,28.86793556128,1700,49075.490454176,14.722647136252798,49.075490454176,35105.263021007995,13906.429295577575,0.0008,30.54647
2025-04-21,601899,BUY,17.394297064199996,300,5218.289119259999,1.5654867357779996,0.0,0.0,0.0,0.0008,18.192195
2025-04-21,600111,BUY,23.325138794879997,1200,27990.166553855997,8.397049966156798,0.0,0.0,0.0,0.0008,23.47581428
2025-04-21,000831,BUY,31.675319999999996,1200,38010.384,11.403115199999998,0.0,0.0,0.0,0.0008,31.79
2025-04-28,601899,SELL,17.10261945,700,11971.833615,3.5915500844999997,11.971833615,12100.635920519999,-144.36568921949947,0.0008,17.2728045
2025-04-28,600111,SELL,23.18832768544,600,13912.996611264001,4.1738989833792,13.912996611264001,14593.163758847997,-698.2540431786383,0.0008,23.32641368
2025-04-28,000831,SELL,31.075120000000002,300,9322.536,2.7967608,9.322536,9169.3296,141.08710320000137,0.0008,31.63
2025-04-28,600547,BUY,29.794622094359998,300,8938.386628307999,2.6815159884923996,0.0,0.0,0.0,0.0008,30.56337265
2025-04-28,600489,BUY,13.555767995639998,300,4066.7303986919997,1.2200191196075998,0.0,0.0,0.0,0.0008,13.5546696
2025-04-28,600988,BUY,25.97540951664,900,23377.868564976,7.0133605694928,0.0,0.0,0.0,0.0008,26.2896716
2025-05-06,600547,SELL,30.687409416799998,200,6137.481883359999,1.8412445650079996,6.13748188336,4759.20752256,1370.2956343516307,0.0008,30.62281519
2025-05-06,600988,SELL,26.879080519200002,200,5375.81610384,1.6127448311519998,5.37581610384,4130.030943647999,1238.796599257009,0.0008,26.8414788
2025-05-06,000831,SELL,32.154256,200,6430.851199999999,1.9292553599999995,6.430851199999999,6112.886399999999,309.6046934400001,0.0008,33.28
2025-05-06,601899,BUY,17.374719915,200,3474.943983,1.0424831949,0.0,0.0,0.0,0.0008,17.370612
2025-05-06,600489,BUY,13.555767995639998,700,9489.037596948,2.8467112790843996,0.0,0.0,0.0,0.0008,13.70073285
2025-05-12,600547,SELL,29.281728082224,7800,228397.4790413472,68.51924371240415,228.3974790413472,185609.09337984,42491.468938753475,0.0008,29.03768079
2025-05-12,600489,SELL,13.135175945999999,17900,235119.6494334,70.53589483001998,235.11964943339999,242124.92236180798,-7310.928472671425,0.0008,13.243068
2025-05-12,600111,SELL,24.392528393568,10600,258560.8009718208,77.56824029154623,258.5608009718208,257812.55973964796,412.11219090948,0.0008,24.46185824
2025-05-12,000831,SELL,33.07352,7800,257973.456,77.3920368,257.973456,263382.53760000004,-5744.447092800052,0.0008,33.05
2025-05-12,603993,BUY,6.847132567391999,35300,241703.77962893757,72.51113388868126,0.0,0.0,0.0,0.0008,6.95632392
2025-05-12,600988,BUY,25.521776700479997,600,15313.066020287997,4.593919806086399,0.0,0.0,0.0,0.0008,26.0925976
2025-05-12,600362,BUY,20.79106135344,11600,241176.311699904,72.3528935099712,0.0,0.0,0.0,0.0008,21.0627088
2025-05-12,000630,BUY,3.038760385056,79600,241885.3266504576,72.56559799513728,0.0,0.0,0.0,0.0008,3.07440444
2025-05-12,600219,BUY,3.3338082146399994,72500,241701.09556139997,72.51032866841999,0.0,0.0,0.0,0.0008,3.34026972
2025-05-19,601899,SELL,17.0342089722,14800,252106.29278855998,75.63188783656798,252.10629278855998,255842.01660528,-4063.461997345119,0.0008,17.0380665
2025-05-19,600547,SELL,29.2025347676,3400,99288.61820984,29.786585462951997,99.28861820984001,80906.52788352,18253.015122647208,0.0008,28.93860989
2025-05-19,600489,SELL,12.969770026680001,7700,99867.229205436,29.960168761630797,99.867229205436,99760.122387468,-22.720579999077017,0.0008,13.048317
2025-05-19,600988,SELL,25.88465299816,10000,258846.5299816,77.65395899447999,258.8465299816,206501.54718239995,52008.482310223975,0.0008,25.6491811
2025-05-19,600362,SELL,20.75782224656,7300,151532.102399888,45.4596307199664,151.532102399888,151774.747880112,-439.6372133438417,0.0008,20.755224
2025-05-19,000831,SELL,34.372479999999996,3100,106554.688,31.966406399999997,106.554688,104629.63680000001,1786.530105599988,0.0008,33.29
2025-05-19,603993,BUY,6.971452013447999,14200,98994.61859096159,29.698385577288473,0.0,0.0,0.0,0.0008,6.87032541
2025-05-19,000630,BUY,3.0292344904319997,34400,104205.66647086079,31.261699941258232,0.0,0.0,0.0,0.0008,3.03633132
2025-05-19,600219,BUY,3.3977442625919996,29100,98874.35804142719,29.662307412428152,0.0,0.0,0.0,0.0008,3.40415466
2025-05-19,601168,BUY,15.096488827032,16900,255130.66117684077,76.53919835305223,0.0,0.0,0.0,0.0008,14.82224637
2025-05-19,600111,BUY,24.102643421375998,6400,154256.91789680638,46.27707536904191,0.0,0.0,0.0,0.0008,23.66505504
2025-05-19,002466,BUY,29.023199999999996,8800,255404.15999999997,76.62124799999998,0.0,0.0,0.0,0.0008,29.29
2025-05-26,603993,SELL,6.979402097928,35200,245674.9538470656,73.70248615411967,245.6749538470656,241019.06637219837,4336.51003486602,0.0008,7.08054399
2025-05-26,600547,SELL,30.1924512004,1500,45288.6768006,13.586603040179998,45.2886768006,35694.0564192,9535.745101559216,0.0008,30.73179318
2025-05-26,600489,SELL,13.55355562428,3300,44726.733560124,13.418020068037197,44.726733560123996,39266.898623172,5401.690183323844,0.0008,14.0415471
2025-05-26,600988,SELL,27.4698295416,4200,115373.28407472,34.611985222415996,115.37328407472,88624.073744928,26599.22506049485,0.0008,27.5016767
2025-05-26,600362,SELL,20.95944771704,3100,64974.287922824,19.492286376847197,64.974287922824,64452.290195664,437.53115286033426,0.0008,20.9858376
2025-05-26,000630,SELL,3.014880924192,80900,243903.8667671328,73.17116003013983,243.9038667671328,245823.3314880192,-2236.5397476836806,0.0008,3.02681304
2025-05-26,600111,SELL,23.098759037727998,9100,210198.70724332478,63.059612172997426,210.19870724332478,219585.24893692796,-9659.8000130195,0.0008,23.31645364
2025-05-26,601899,BUY,18.108863009999997,9700,175655.97119699998,52.69679135909999,0.0,0.0,0.0,0.0008,18.153072
2025-05-26,600219,BUY,3.4251454259999994,12500,42814.31782499999,12.844295347499996,0.0,0.0,0.0,0.0008,3.44066034
2025-05-26,601168,BUY,15.171455872728,7100,107717.3366963688,32.31520100891064,0.0,0.0,0.0,0.0008,15.14060163
2025-05-26,601958,BUY,9.835864741872,29500,290158.009885224,87.04740296556719,0.0,0.0,0.0,0.0008,9.91523313
2025-05-26,000831,BUY,32.736168,7700,252068.4936,75.62054807999999,0.0,0.0,0.0,0.0008,33.6
2025-05-26,002466,BUY,30.044015999999996,3300,99145.25279999999,29.743575839999995,0.0,0.0,0.0,0.0008,29.59
2025-06-03,601899,SELL,17.6596761978,18200,321406.10679996,96.421832039988,321.40610679996,319739.8738791599,1248.404981960135,0.0008,17.6640345
2025-06-03,600547,SELL,30.628014430832,500,15314.007215416,4.5942021646248,15.314007215416002,13697.594150867999,1596.504855167961,0.0008,30.29588122
2025-06-03,600489,SELL,13.93301626272,1200,16719.619515264,5.015885854579199,16.719619515264,15935.580033408,762.3039764861551,0.0008,13.8662712
2025-06-03,600988,SELL,26.85938888512,1500,40289.083327680004,12.086724998304,40.289083327680004,38690.934585263996,1545.7729340900187,0.0008,27.0385528
2025-06-03,600362,SELL,20.469785860160002,1200,24563.743032192004,7.369122909657601,24.563743032192004,24949.273624128,-417.46345787784594,0.0008,20.6110905
2025-06-03,000630,SELL,3.024391589568,32700,98897.6049788736,29.669281493662076,98.8976049788736,99055.96783712639,-286.9297447253339,0.0008,3.02681304
2025-06-03,600111,SELL,23.158471469535996,3900,90318.03873119039,27.095411619357115,90.3180387311904,94000.30934336639,-3799.6840625265468,0.0008,23.5554946
2025-06-03,002466,SELL,28.77696,12000,345323.51999999996,103.59705599999998,345.32352,351545.01119999995,-6670.411775999994,0.0008,29.32
2025-06-03,603993,BUY,6.933199876199999,43600,302287.51460232,90.68625438069598,0.0,0.0,0.0,0.0008,6.90854697
2025-06-03,000878,BUY,11.385729242352,35100,399639.09640655515,119.89172892196653,0.0,0.0,0.0,0.0008,11.46543076
2025-06-03,600219,BUY,3.4068779837279997,5000,17034.389918639998,5.110316975591999,0.0,0.0,0.0,0.0008,3.41328108
2025-06-03,601168,BUY,14.899700332079998,3200,47679.041062656,14.303712318796798,0.0,0.0,0.0,0.0008,14.97206061
2025-06-03,601958,BUY,10.233567359639999,10000,102335.67359639998,30.700702078919992,0.0,0.0,0.0,0.0008,10.40954094
2025-06-03,000831,BUY,33.947136,2500,84867.84,25.460351999999997,0.0,0.0,0.0,0.0008,34.57
2025-06-09,601899,SELL,17.5619469438,200,3512.3893887599997,1.0537168166279998,3.51238938876,3621.7726019999996,-113.94931944538757,0.0008,17.57600775
2025-06-09,000630,SELL,3.0814555818239997,400,1232.5822327295998,0.3697746698188799,1.2325822327295999,1211.6937961728,19.286079654251353,0.0008,3.08392272
2025-06-09,000831,SELL,35.671440000000004,200,7134.2880000000005,2.1402864,7.134288000000001,6741.3888,383.6246256000004,0.0008,36.85
2025-06-09,002466,SELL,30.305735999999996,100,3030.5735999999997,0.9091720799999998,3.0305736,3004.4015999999997,22.23225431999981,0.0008,30.37
2025-06-09,000878,BUY,11.790599059295998,300,3537.1797177887993,1.0611539153366396,0.0,0.0,0.0,0.0008,11.86010996
2025-06-09,600219,BUY,3.4160117048639997,3300,11272.8386260512,3.3818515878153597,0.0,0.0,0.0,0.0008,3.41328108
2025-06-09,601168,BUY,15.283906441271998,100,1528.3906441272,0.4585171932381599,0.0,0.0,0.0,0.0008,15.38404977
2025-06-16,603993,SELL,7.533171347831999,35500,267427.58284803596,80.22827485441078,267.42758284803597,246663.16922314075,20416.75776719273,0.0008,7.50098115
2025-06-16,000878,SELL,11.791467353536,21100,248799.96115960958,74.63998834788286,248.79996115960958,240238.8870136272,8237.634196474886,0.0008,11.81077506
2025-06-16,600219,SELL,3.456146049456,73500,254026.734635016,76.2080203905048,254.02673463501603,245098.83982399196,8597.660055998509,0.0008,3.4680396
2025-06-16,601168,SELL,15.530792818079998,100,1553.079281808,0.4659237845423999,1.553079281808,1509.6488827032,41.41139603844954,0.0008,15.61813452
2025-06-16,000831,SELL,35.57152,7000,249000.63999999998,74.70019199999999,249.00064,228171.3912,20505.54796799997,0.0008,36.99
2025-06-16,601899,BUY,19.008831329136,13300,252817.4566775088,75.84523700325263,0.0,0.0,0.0,0.0008,18.67608346
2025-06-16,600489,BUY,14.608264719959998,17300,252722.97965530795,75.81689389659238,0.0,0.0,0.0,0.0008,14.3726238
2025-06-16,000630,BUY,3.1340193312959994,81000,253855.56583497595,76.15666975049278,0.0,0.0,0.0,0.0008,3.13151412
2025-06-16,601958,BUY,10.553669466624,600,6332.2016799744,1.8996605039923198,0.0,0.0,0.0,0.0008,10.54523328
2025-06-16,600111,BUY,24.999764144255998,10100,252497.61785698557,75.74928535709566,0.0,0.0,0.0,0.0008,25.36822188
2025-06-23,601899,SELL,18.29426571972,10700,195748.643201004,58.72459296030119,195.748643201004,203394.4952217552,-7900.325256912503,0.0008,18.36845403
2025-06-23,600489,SELL,14.0108543424,13800,193349.78992512,58.004936977536,193.34978992512,201594.05313544796,-8495.617937230592,0.0008,13.9246965
2025-06-23,000878,SELL,11.505553847472,11500,132313.86924592798,39.69416077377839,132.31386924592798,130935.886287048,1205.9749288602907,0.0008,11.58383452
2025-06-23,600219,SELL,3.428788692864,39400,135094.2744988416,40.52828234965248,135.0942744988416,134180.75709263518,737.8948493579519,0.0008,3.40415466
2025-06-23,601168,SELL,15.23804420448,300,4571.413261344,1.3714239784031999,4.5714132613439995,4528.9466481096,36.52377599465308,0.0008,15.11069968
2025-06-23,601958,SELL,10.265629521120001,32100,329526.70762795204,98.85801228838561,329.526707627952,316765.28502028796,12333.037887747749,0.0008,10.2738486
2025-06-23,603993,BUY,7.468729797671999,26100,194933.8477192392,58.48015431577175,0.0,0.0,0.0,0.0008,7.50098115
2025-06-23,600547,BUY,31.728050150399994,10300,326798.9165491199,98.03967496473597,0.0,0.0,0.0,0.0008,31.68287382
2025-06-23,000630,BUY,3.0959165034,41300,127861.35159041999,38.35840547712599,0.0,0.0,0.0,0.0008,3.1032622
2025-06-23,600111,BUY,23.803201339199997,5800,138058.56776736,41.417570330207994,0.0,0.0,0.0,0.0008,24.0135392
2025-06-23,000831,BUY,34.02719999999999,5900,200760.47999999995,60.22814399999998,0.0,0.0,0.0,0.0008,34.25
2025-06-30,600547,SELL,31.014081839623998,7900,245011.2465330296,73.50337395990887,245.0112465330296,250651.59618815995,-5958.8642756232875,0.0008,31.63333837
2025-06-30,600489,SELL,13.99139482248,2700,37776.766020696,11.333029806208799,37.776766020696,39442.31474389199,-1714.6585190228943,0.0008,14.24603565
2025-06-30,000878,SELL,12.708362390224,2200,27958.3972584928,8.387519177547839,27.958397258492802,25048.6043331744,2873.447008882362,0.0008,12.55079856
2025-06-30,600219,SELL,3.5199798815039998,7400,26047.8511231296,7.814355336938879,26.0478511231296,25243.778475676794,770.2104409927379,0.0008,3.49541886
2025-06-30,601168,SELL,16.592537022655996,900,14933.283320390397,4.4799849961171185,14.933283320390398,13586.8399443288,1327.0301077450913,0.0008,16.57591924
2025-06-30,601958,SELL,10.740172772567998,6300,67663.08846717839,20.298926540153513,67.66308846717838,64471.47436573199,3103.6520864390623,0.0008,10.60338714
2025-06-30,600111,SELL,24.45269178432,12400,303213.378125568,90.96401343767039,303.213378125568,307244.98093714553,-4425.780203140806,0.0008,24.831276
2025-06-30,000831,SELL,35.391664,8300,293750.8112,88.12524335999998,293.7508112,279385.3296,13983.60554543999,0.0008,36.12
2025-06-30,601899,BUY,19.644445333871996,15100,296631.1245414671,88.98933736244012,0.0,0.0,0.0,0.0008,19.3508835
2025-06-30,603993,BUY,8.18849465928,2900,23746.634511911998,7.123990353573599,0.0,0.0,0.0,0.0008,8.30024234
2025-06-30,000630,BUY,3.3416241623999996,5000,16708.120811999997,5.012436243599999,0.0,0.0,0.0,0.0008,3.2800303
2025-06-30,002460,BUY,34.02635877756,9900,336860.951897844,101.05828556935319,0.0,0.0,0.0,0.0008,33.62083791
2025-06-30,002466,BUY,32.2758,10400,335668.31999999995,100.70049599999997,0.0,0.0,0.0,0.0008,32.04
2025-07-07,600547,SELL,32.122788244359995,2400,77094.69178646398,23.128407535939193,77.09469178646398,76147.32036095999,847.1483261815883,0.0008,32.03952906
2025-07-07,600489,SELL,14.18864,800,11350.912,3.4052735999999997,11.350912000000001,11686.611775967998,-350.4559615679973,0.0008,14.22
2025-07-07,000878,SELL,12.580194266816001,600,7548.1165600896,2.26443496802688,7.548116560089601,6952.898490494399,585.4055180670848,0.0008,12.61000044
2025-07-07,601168,SELL,16.83156516704,200,3366.313033408,1.0098939100224,3.3663130334080003,3019.2977654064,342.6390610581698,0.0008,16.9945534
2025-07-07,601958,SELL,10.633642654895999,1700,18077.192513323196,5.423157753996958,18.077192513323197,17589.125775578395,464.56638747748,0.0008,10.59369483
2025-07-07,600111,SELL,24.3630119856,3500,85270.5419496,25.581162584879998,85.2705419496,83311.20468719999,1848.485557865526,0.0008,24.3526008
2025-07-07,000831,SELL,34.77216,2300,79975.968,23.992790399999997,79.975968,78262.55999999998,1609.4392416000046,0.0008,35.06
2025-07-07,002460,SELL,34.02169944912,9900,336814.824546288,101.04444736388639,336.814824546288,336860.951897844,-483.9866234661313,0.0008,34.08876192
2025-07-07,002466,SELL,32.354096,10400,336482.59839999996,100.94477951999998,336.4825984,335668.31999999995,376.85102208005264,0.0008,32.2
2025-07-07,601899,BUY,19.823211772703996,4200,83257.48944535678,24.977246833607033,0.0,0.0,0.0,0.0008,19.6485894
2025-07-07,603993,BUY,8.316748190088,900,7485.073371079199,2.2455220113237595,0.0,0.0,0.0,0.0008,8.30024234
2025-07-07,000630,BUY,3.3219675496799996,3700,12291.279933815998,3.687383980144799,0.0,0.0,0.0,0.0008,3.338953
2025-07-07,600219,BUY,3.5621512430399997,120100,427814.36428910395,128.34430928673117,0.0,0.0,0.0,0.0008,3.53192454
2025-07-07,000960,BUY,15.41753812116,28100,433232.82120459597,129.96984636137879,0.0,0.0,0.0,0.0008,15.4547484
2025-07-14,601899,SELL,19.107344196152,12900,246484.7401303608,73.94542203910824,246.4847401303608,251760.74839463516,-5596.438426443841,0.0008,18.93409524
